    160000,-0.1994E-01, 0.3771E-01, 0.5000E-02, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00, 0.0000E+00,-0.7845E+00, 0.0000E+00
    170000,-0.2347E-01, 0.9171E-02, 0.5000E-02,-0.6909E-01,-0.8340E+00,-0.1076E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00, 0.0000E+00,-0.8336E+00, 0.0000E+00
    180000,-0.3799E-01,-0.4796E-02, 0.5000E-02,-0.6232E-01,-0.8839E+00,-0.3255E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00, 0.0000E+00,-0.8826E+00, 0.0000E+00
    190000,-0.1345E+00, 0.4170E-02, 0.5000E-02,-0.1964E-01,-0.9323E+00,-0.2129E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00, 0.0000E+00,-0.9316E+00, 0.0000E+00
    200000,-0.1884E+00, 0.1803E-02, 0.5000E-02,-0.1940E-01,-0.9813E+00,-0.2009E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00, 0.0000E+00,-0.9807E+00, 0.0000E+00
    210000,-0.1401E+00, 0.4467E-02, 0.5000E-02, 0.4262E-01,-0.8548E+00,-0.1591E+01, 0.0000E+00,-0.1030E+01, 0.0000E+00, 0.0000E+00,-0.1030E+01, 0.0000E+00, 0.0000E+00,-0.1030E+01, 0.0000E+00, 0.0000E+00,-0.1030E+01, 0.0000E+00, 0.0000E+00,-0.1030E+01, 0.0000E+00, 0.0000E+00,-0.1030E+01, 0.0000E+00
    220000,-0.8638E-01, 0.5664E-02, 0.5000E-02, 0.1183E+00,-0.4224E+00, 0.5969E+01, 0.0000E+00,-0.1079E+01, 0.0000E+00, 0.0000E+00,-0.1079E+01, 0.0000E+00, 0.0000E+00,-0.1079E+01, 0.0000E+00, 0.0000E+00,-0.1079E+01, 0.0000E+00, 0.0000E+00,-0.1079E+01, 0.0000E+00, 0.0000E+00,-0.1079E+01, 0.0000E+00
    230000,-0.6045E-01, 0.3645E-02, 0.5000E-02,-0.4621E-01,-0.2347E+00, 0.2769E+02, 0.0000E+00,-0.1128E+01, 0.0000E+00, 0.0000E+00,-0.1128E+01, 0.0000E+00, 0.0000E+00,-0.1128E+01, 0.0000E+00, 0.0000E+00,-0.1128E+01, 0.0000E+00, 0.0000E+00,-0.1128E+01, 0.0000E+00, 0.0000E+00,-0.1128E+01, 0.0000E+00
    240000,-0.4580E-01, 0.1149E-01, 0.5000E-02,-0.1640E-01,-0.1568E+00, 0.3115E+02, 0.0000E+00,-0.1177E+01, 0.0000E+00, 0.0000E+00,-0.1177E+01, 0.0000E+00, 0.0000E+00,-0.1177E+01, 0.0000E+00, 0.0000E+00,-0.1177E+01, 0.0000E+00, 0.0000E+00,-0.1177E+01, 0.0000E+00, 0.0000E+00,-0.1177E+01, 0.0000E+00
    250000,-0.1896E-01,-0.1472E-01, 0.5000E-02, 0.3872E-01,-0.7945E-01, 0.9292E+01, 0.0000E+00,-0.1226E+01, 0.0000E+00, 0.0000E+00,-0.1226E+01, 0.0000E+00, 0.0000E+00,-0.1226E+01, 0.0000E+00, 0.0000E+00,-0.1226E+01, 0.0000E+00, 0.0000E+00,-0.1226E+01, 0.0000E+00, 0.0000E+00,-0.1226E+01, 0.0000E+00
    260000,-0.5342E-01,-0.1022E+00, 0.5000E-02, 0.6519E-01, 0.5469E-01, 0.5226E+01, 0.0000E+00,-0.1275E+01, 0.0000E+00, 0.0000E+00,-0.1275E+01, 0.0000E+00, 0.0000E+00,-0.1275E+01, 0.0000E+00, 0.0000E+00,-0.1275E+01, 0.0000E+00, 0.0000E+00,-0.1275E+01, 0.0000E+00, 0.0000E+00,-0.1275E+01, 0.0000E+00
    270000, 0.8300E-02, 0.2357E-01, 0.5000E-02,-0.1037E+00,-0.1177E+00, 0.7003E+01,-0.2261E+00, 0.7139E-01,-0.9314E+01, 0.0000E+00,-0.1324E+01, 0.0000E+00, 0.0000E+00,-0.1324E+01, 0.0000E+00, 0.0000E+00,-0.1324E+01, 0.0000E+00, 0.0000E+00,-0.1324E+01, 0.0000E+00, 0.0000E+00,-0.1324E+01, 0.0000E+00
    280000, 0.4645E-02, 0.3144E-02, 0.5000E-02, 0.6423E-01, 0.7068E-01, 0.1141E+02,-0.2064E+00,-0.5705E-01,-0.8184E+01, 0.0000E+00,-0.1373E+01, 0.0000E+00, 0.0000E+00,-0.1373E+01, 0.0000E+00, 0.0000E+00,-0.1373E+01, 0.0000E+00, 0.0000E+00,-0.1373E+01, 0.0000E+00, 0.0000E+00,-0.1373E+01, 0.0000E+00
    290000, 0.6823E-02,-0.3607E-02, 0.5000E-02, 0.7143E-01, 0.1514E+00, 0.2752E+01, 0.1700E-01, 0.7930E-01,-0.2165E+02, 0.0000E+00,-0.1422E+01, 0.0000E+00, 0.0000E+00,-0.1422E+01, 0.0000E+00, 0.0000E+00,-0.1422E+01, 0.0000E+00, 0.0000E+00,-0.1422E+01, 0.0000E+00, 0.0000E+00,-0.1422E+01, 0.0000E+00
    300000,-0.7139E-02, 0.5617E-01, 0.5000E-02,-0.3967E-01, 0.8138E-01,-0.5042E+01, 0.3391E+00, 0.7241E-01,-0.9389E+02, 0.0000E+00,-0.1471E+01, 0.0000E+00, 0.0000E+00,-0.1471E+01, 0.0000E+00, 0.0000E+00,-0.1471E+01, 0.0000E+00, 0.0000E+00,-0.1471E+01, 0.0000E+00, 0.0000E+00,-0.1471E+01, 0.0000E+00
    310000, 0.1921E-01, 0.2763E-01, 0.5000E-02,-0.2462E+00,-0.8423E-01,-0.2090E+01,-0.1005E+00,-0.1005E+00,-0.3709E+02, 0.0000E+00,-0.1520E+01, 0.0000E+00, 0.0000E+00,-0.1520E+01, 0.0000E+00, 0.0000E+00,-0.1520E+01, 0.0000E+00, 0.0000E+00,-0.1520E+01, 0.0000E+00, 0.0000E+00,-0.1520E+01, 0.0000E+00
    320000,-0.8036E-02,-0.3620E-01, 0.5000E-02,-0.5118E-01,-0.1546E+00, 0.1005E+02, 0.1538E+00,-0.5234E-01,-0.4731E+02, 0.0000E+00,-0.1569E+01, 0.0000E+00, 0.0000E+00,-0.1569E+01, 0.0000E+00, 0.0000E+00,-0.1569E+01, 0.0000E+00, 0.0000E+00,-0.1569E+01, 0.0000E+00, 0.0000E+00,-0.1569E+01, 0.0000E+00
    330000,-0.5759E-02, 0.6018E-02, 0.5000E-02, 0.8718E-02,-0.6956E-01,-0.3834E+01, 0.1639E+00,-0.5062E-01,-0.3176E+02, 0.0000E+00,-0.1618E+01, 0.0000E+00, 0.0000E+00,-0.1618E+01, 0.0000E+00, 0.0000E+00,-0.1618E+01, 0.0000E+00, 0.0000E+00,-0.1618E+01, 0.0000E+00, 0.0000E+00,-0.1618E+01, 0.0000E+00
    340000,-0.3439E-02,-0.4635E-01, 0.5000E-02, 0.3965E-01, 0.1019E-01, 0.8303E-02, 0.1735E+00, 0.5000E-01, 0.1561E+01,-0.4433E+00, 0.7853E-01, 0.2184E+02, 0.0000E+00,-0.1667E+01, 0.0000E+00, 0.0000E+00,-0.1667E+01, 0.0000E+00, 0.0000E+00,-0.1667E+01, 0.0000E+00, 0.0000E+00,-0.1667E+01, 0.0000E+00
    350000, 0.3402E-02, 0.3881E-02, 0.5000E-02,-0.2116E-01, 0.3979E-02, 0.2348E+01, 0.1233E+00,-0.6922E-01,-0.3917E+01,-0.3843E+00,-0.2157E-01, 0.3774E+02, 0.0000E+00,-0.1716E+01, 0.0000E+00, 0.0000E+00,-0.1716E+01, 0.0000E+00, 0.0000E+00,-0.1716E+01, 0.0000E+00, 0.0000E+00,-0.1716E+01, 0.0000E+00
    360000, 0.1341E-02, 0.1562E-01, 0.5000E-02,-0.3458E-02, 0.1742E-03, 0.3904E+00, 0.1105E+00, 0.5408E-01, 0.8502E+01,-0.7801E+00,-0.1129E+00, 0.7904E+02, 0.0000E+00,-0.1765E+01, 0.0000E+00, 0.0000E+00,-0.1765E+01, 0.0000E+00, 0.0000E+00,-0.1765E+01, 0.0000E+00, 0.0000E+00,-0.1765E+01, 0.0000E+00
    370000, 0.4140E-03, 0.1565E-01, 0.5000E-02,-0.9730E-02, 0.1438E-01, 0.6228E+00,-0.5169E-01, 0.5469E-01,-0.1179E+02,-0.4757E+00,-0.1326E+00, 0.5900E+02, 0.0000E+00,-0.1814E+01, 0.0000E+00, 0.0000E+00,-0.1814E+01, 0.0000E+00, 0.0000E+00,-0.1814E+01, 0.0000E+00, 0.0000E+00,-0.1814E+01, 0.0000E+00
    380000, 0.6696E-02, 0.1127E-01, 0.5000E-02,-0.2851E-01, 0.1700E-01,-0.5169E+00,-0.2591E+00,-0.1528E+00,-0.3647E+02,-0.4231E+00,-0.4168E+00, 0.5367E+02, 0.0000E+00,-0.1863E+01, 0.0000E+00, 0.0000E+00,-0.1863E+01, 0.0000E+00, 0.0000E+00,-0.1863E+01, 0.0000E+00, 0.0000E+00,-0.1863E+01, 0.0000E+00
    390000,-0.1308E-01,-0.5557E-01, 0.5000E-02,-0.1180E-02,-0.9769E-02,-0.6133E+00,-0.1142E+00,-0.1915E-01,-0.3110E+02, 0.2093E+00,-0.4260E+00, 0.4461E+02, 0.4192E+00,-0.4620E+00,-0.1143E+02, 0.0000E+00,-0.1912E+01, 0.0000E+00, 0.0000E+00,-0.1912E+01, 0.0000E+00, 0.0000E+00,-0.1912E+01, 0.0000E+00
    400000, 0.3041E-02,-0.1350E-01, 0.5000E-02, 0.1690E-01, 0.1475E-01, 0.5867E+00,-0.2120E+00,-0.8326E-01,-0.3047E+02,-0.3312E+00,-0.4344E+00, 0.4217E+02, 0.4302E+00,-0.3613E+00,-0.3996E+02, 0.0000E+00,-0.1961E+01, 0.0000E+00, 0.0000E+00,-0.1961E+01, 0.0000E+00, 0.0000E+00,-0.1961E+01, 0.0000E+00
    410000, 0.1696E-02, 0.5691E-02, 0.5000E-02,-0.1544E-01, 0.2479E-02, 0.2776E+00,-0.1105E+00,-0.1820E+00,-0.3301E+02,-0.2451E-01,-0.4545E-01, 0.2083E+02, 0.2760E+00,-0.1441E+00,-0.1945E+02, 0.0000E+00,-0.2010E+01, 0.0000E+00, 0.0000E+00,-0.2010E+01, 0.0000E+00, 0.0000E+00,-0.2010E+01, 0.0000E+00
    420000,-0.2638E-02, 0.1169E-01, 0.5000E-02,-0.3143E-01, 0.1062E-01,-0.9090E+00,-0.1506E+00,-0.8959E-01, 0.2153E+02, 0.6027E-02,-0.9431E-02, 0.5046E+01, 0.1042E+00, 0.6638E-01,-0.3009E+01, 0.0000E+00,-0.2059E+01, 0.0000E+00, 0.0000E+00,-0.2059E+01, 0.0000E+00, 0.0000E+00,-0.2059E+01, 0.0000E+00
    430000,-0.5186E-02,-0.6838E-02, 0.5000E-02, 0.1832E-02, 0.2031E-02, 0.8752E+00,-0.2485E-01, 0.1543E-01,-0.8354E+01, 0.6715E-01, 0.5604E-01,-0.9692E+01, 0.1293E-01, 0.1143E+00, 0.7700E+01, 0.9743E-01,-0.2108E+01,-0.1410E-03, 0.0000E+00,-0.2108E+01, 0.0000E+00, 0.0000E+00,-0.2108E+01, 0.0000E+00
    440000,-0.6346E-03, 0.2688E-03, 0.5000E-02,-0.9952E-02, 0.1876E-01,-0.3806E+00, 0.3022E-01, 0.5331E-01, 0.1751E+00, 0.2911E-02, 0.1996E-01, 0.2723E+01,-0.3110E+00,-0.1180E+00,-0.2681E+01, 0.3837E-01,-0.7188E+00, 0.3342E+02, 0.0000E+00,-0.2157E+01, 0.0000E+00, 0.0000E+00,-0.2157E+01, 0.0000E+00
    450000, 0.1448E-02,-0.7464E-03, 0.5000E-02,-0.4052E-02,-0.1169E-01, 0.3093E+00, 0.5225E-01,-0.2734E-02,-0.9394E+00, 0.9818E-02, 0.6134E-02, 0.5209E+01, 0.3816E-02,-0.3909E-01,-0.5589E+01, 0.9583E-01,-0.9407E-01, 0.1862E+02, 0.0000E+00,-0.2206E+01, 0.0000E+00, 0.0000E+00,-0.2206E+01, 0.0000E+00
    460000,-0.2336E-03, 0.1738E-03, 0.5000E-02, 0.1194E-01,-0.2473E-01,-0.1459E+01,-0.2820E-01,-0.1156E-01, 0.1217E+01, 0.1374E-01,-0.1026E+00, 0.4822E+01,-0.1769E+00,-0.2961E-01,-0.4842E+01, 0.1037E+00,-0.6350E-01, 0.1169E+02, 0.0000E+00,-0.2256E+01, 0.0000E+00, 0.0000E+00,-0.2256E+01, 0.0000E+00
    470000, 0.1728E-02, 0.1030E-01, 0.5000E-02, 0.1925E-01, 0.1867E-02, 0.5361E+00,-0.3160E-01,-0.1822E-01, 0.1571E+01, 0.9263E-01,-0.1730E+00,-0.2589E+02,-0.3749E-02, 0.7159E-01,-0.1526E+01, 0.9778E-01,-0.2406E+00,-0.7967E+01, 0.0000E+00,-0.2305E+01, 0.0000E+00, 0.0000E+00,-0.2305E+01, 0.0000E+00
    480000, 0.1159E-02,-0.3255E-02, 0.5000E-02, 0.7632E-01, 0.6556E-02, 0.2674E+00, 0.6703E-01, 0.2266E-01, 0.6866E+00, 0.7476E-02, 0.3307E-01, 0.5749E+01,-0.2552E-01, 0.7081E-01,-0.7499E+01, 0.1651E+00,-0.2086E+00,-0.1482E+02, 0.7050E+00,-0.5090E+00,-0.9974E+02, 0.0000E+00,-0.2354E+01, 0.0000E+00
    490000, 0.1344E-02,-0.1030E-02, 0.5000E-02, 0.5079E-01, 0.1218E-01, 0.6736E+00,-0.3530E-02,-0.5079E-02,-0.3928E+00, 0.4710E-01, 0.2127E-01, 0.8272E+01, 0.1813E-01, 0.4698E-01,-0.2815E+01, 0.3957E-01,-0.3698E+00,-0.1146E+02, 0.2785E+00,-0.1591E+01,-0.8096E+02, 0.0000E+00,-0.2403E+01, 0.0000E+00
    500000,-0.3913E-02,-0.9292E-02, 0.5000E-02, 0.8112E-02,-0.3157E-01, 0.2220E+01, 0.3648E-02, 0.1048E-01, 0.2477E+01, 0.3848E-01,-0.9588E-01, 0.1164E+01, 0.5597E-02, 0.1982E-01,-0.1707E+01, 0.3658E-01,-0.5984E-02,-0.3947E+01,-0.1665E+00,-0.1422E+00,-0.1348E+03, 0.0000E+00,-0.2452E+01, 0.0000E+00
    510000,-0.4374E-02, 0.1252E-01, 0.5000E-02,-0.8768E-02, 0.1066E-01, 0.6527E+00,-0.9771E-02, 0.1810E-01, 0.1768E+01,-0.3683E-02, 0.2509E-01,-0.8349E+00, 0.4555E-01,-0.1017E-01,-0.3679E+01,-0.2429E-01,-0.4028E-01,-0.3366E+00,-0.1125E+00,-0.1346E+00,-0.5083E+02,-0.3412E+00,-0.1882E+01, 0.5579E+01
    520000, 0.1605E-02, 0.5174E-02, 0.5000E-02,-0.7373E-02, 0.7877E-02, 0.1676E-01, 0.2247E-02,-0.4163E-01,-0.3785E+01,-0.2048E-01, 0.6451E-01, 0.4941E+01,-0.7082E-02, 0.2773E-01,-0.6234E+00,-0.4036E-01,-0.2155E-01,-0.9345E+00,-0.9109E-01,-0.9887E-01,-0.5754E+02,-0.1509E+00,-0.9998E+00, 0.2087E+02
    530000, 0.1203E-02, 0.2177E-02, 0.5000E-02,-0.1045E-01, 0.4485E-02, 0.1417E+00,-0.1753E-01, 0.9038E-02, 0.5118E+01,-0.2930E-01, 0.4527E-01, 0.3720E+01,-0.4609E-01, 0.2852E-01,-0.8944E+00,-0.3755E-01, 0.4474E-01,-0.1875E+00, 0.9398E-03, 0.1814E-01, 0.9449E+01,-0.1223E+00,-0.3844E+00,-0.8041E+01
    540000,-0.2432E-03, 0.2495E-03, 0.5000E-02,-0.1443E-01, 0.3329E-02, 0.8397E+00, 0.7103E-02, 0.5019E-01, 0.3340E+01,-0.2960E-01, 0.2700E-01, 0.3680E+01,-0.4023E-01, 0.2220E-01,-0.8892E-01,-0.5605E-01, 0.6897E-01,-0.3891E-01,-0.1411E-01, 0.9974E-01, 0.3455E+01,-0.1042E+00,-0.8541E-01, 0.9601E+01
    550000, 0.7188E-03, 0.2623E-02, 0.5000E-02,-0.6094E-02, 0.4471E-02, 0.3575E+00, 0.1084E-02, 0.4921E-01, 0.1459E+01,-0.1352E-01, 0.2643E-01, 0.2395E+01,-0.3150E-01, 0.3034E-01, 0.4277E+00,-0.3857E-01, 0.6194E-01, 0.1828E+00,-0.6259E-02, 0.8978E-01, 0.3081E+01,-0.4848E-01,-0.1383E-02, 0.7539E+01
    560000, 0.9145E-03, 0.3129E-02, 0.5000E-02, 0.2326E-02, 0.4917E-02, 0.2041E+00,-0.3817E-02, 0.3515E-01,-0.4642E+00, 0.7182E-02, 0.9957E-02, 0.1806E+01,-0.1849E-01, 0.2052E-01,-0.1937E+00,-0.3031E-01, 0.4298E-01, 0.4712E+00,-0.9601E-02, 0.6055E-01, 0.1070E+01,-0.2121E-01, 0.2054E-01, 0.3670E+01
    570000, 0.4396E-03, 0.1275E-02, 0.5000E-02, 0.3862E-02, 0.4412E-02, 0.1905E+00,-0.7056E-02, 0.1629E-01,-0.6780E+00, 0.1446E-01, 0.9187E-02, 0.1639E+01,-0.8374E-02, 0.1301E-01,-0.7035E+00,-0.2348E-01, 0.2161E-01,-0.3270E+00,-0.1718E-01, 0.2822E-01, 0.2104E+01,-0.2062E-01, 0.2171E-02, 0.4024E+01
    580000, 0.5561E-04, 0.1485E-03, 0.5000E-02, 0.3503E-02,-0.3614E-03, 0.6813E-01,-0.8190E-02,-0.9521E-03,-0.1029E+01, 0.6284E-02, 0.6812E-03, 0.2099E+00,-0.1721E-02,-0.1189E-03,-0.2583E-01,-0.1380E-01,-0.3082E-02,-0.7002E+00,-0.1161E-01, 0.7930E-03, 0.1598E+01,-0.2321E-01,-0.2112E-01, 0.3446E+01
    590000,-0.4734E-04, 0.4232E-04, 0.5000E-02, 0.8958E-03,-0.2811E-02, 0.1784E+00,-0.7679E-02,-0.1391E-01,-0.2031E+01,-0.4021E-03,-0.9926E-02, 0.9293E+00, 0.1133E-01,-0.9241E-02, 0.1986E+00, 0.1839E-02,-0.1824E-01,-0.1650E+00,-0.2407E-02,-0.2160E-01, 0.6026E+00,-0.2571E-01,-0.3397E-01, 0.2871E+01
    600000,-0.3711E-03,-0.6284E-03, 0.5000E-02,-0.6738E-03,-0.2603E-02, 0.1313E+00,-0.6325E-02,-0.1884E-01,-0.3183E+00, 0.2424E-03,-0.1194E-01, 0.5871E+00, 0.5854E-02,-0.9137E-02,-0.6665E-01, 0.9483E-02,-0.2176E-01, 0.8930E-02, 0.4890E-02,-0.2805E-01, 0.9799E+00,-0.2899E-01,-0.4274E-01, 0.3018E+01
    610000,-0.7714E-04,-0.2927E-03, 0.5000E-02,-0.4599E-04,-0.1763E-02, 0.2559E-01,-0.8383E-03,-0.1389E-01, 0.7165E+00, 0.2984E-02,-0.9296E-02,-0.2078E+00, 0.2587E-02,-0.3187E-02,-0.1168E+00, 0.1335E-01,-0.2205E-01,-0.4011E-01, 0.1066E-01,-0.2791E-01, 0.6747E+00,-0.3367E-01,-0.4877E-01, 0.3765E+01
    620000, 0.1884E-04,-0.1977E-04, 0.5000E-02,-0.4712E-03,-0.2848E-03, 0.1380E-02,-0.2549E-03,-0.9622E-02, 0.8645E-01, 0.8167E-03,-0.9478E-03,-0.4234E-01, 0.1368E-03, 0.1283E-02,-0.1587E+00, 0.1187E-01,-0.2270E-01,-0.1138E+00, 0.7830E-02,-0.1649E-01,-0.2223E+00,-0.3946E-01,-0.5301E-01, 0.5061E+01
    630000, 0.8000E-05,-0.7163E-05, 0.5000E-02,-0.4305E-03, 0.7958E-03,-0.4480E-02,-0.1109E-03,-0.3131E-02,-0.1081E-01,-0.1351E-02, 0.2558E-02, 0.4808E+00,-0.5138E-03, 0.3868E-02,-0.1000E+00, 0.8871E-02,-0.1295E-01,-0.7850E-01, 0.6677E-02,-0.5906E-02, 0.5553E+00,-0.4660E-01,-0.5710E-01, 0.6828E+01
